key;author;title;description
/works/OL27406997W;/authors/OL7951656A;Proceedings of the 12th International Conference on Soft Computing and Pattern Recognition (SoCPaR 2020);
/works/OL27389327W;/authors/OL7951656A;Proceedings of the 16th International Conference on Hybrid Intelligent Systems (HIS 2016);
/works/OL25217325W;/authors/OL7951656A;Cybersecurity and Privacy in Cyber Physical Systems;
/works/OL20837005W;/authors/OL7951656A;Proceedings of the Third International Afro-European Conference for Industrial Advancement — AECIA 2016;
/works/OL20824094W;/authors/OL7951656A;Innovations in Bio-Inspired Computing and Applications;
/works/OL20823795W;/authors/OL7951656A;Proceedings of the Ninth International Conference on Soft Computing and Pattern Recognition;
/works/OL28793999W;/authors/OL10658741A;Defects and Diffusion Phenomena in Materials for Nuclear Technologies;
/works/OL31838857W;/authors/OL11570964A;Le cri et le silence (French Edition);
/works/OL9586264W;/authors/OL3586054A;Life Is Not a Bed of Roses;
/works/OL28359577W;/authors/OL3255330A;Demand for Irrigation Water;
/works/OL33011699W;/authors/OL11976316A;Poėticheskiĭ tekst kak obʺekt filologicheskogo analiza;
/works/OL32914010W;/authors/OL8836915A;La sociologie entre nature et culture, 1898-1913;
/works/OL23297858W;/authors/OL8836915A;Les formes de l'illégitimité intellectuelle;
/works/OL33870402W;/authors/OL3210387A;The EE Gap;
/works/OL32344163W;/authors/OL3210387A;Getting the Evidence;
/works/OL17891066W;/authors/OL3210387A;El Caballero Silencioso;
/works/OL7420646W;/authors/OL2240224A;Existence and inquiry;
/works/OL25205101W;/authors/OL9516369A;Journal Article : State Employees' Unions and Administrative Reforms;
/works/OL20473350W;/authors/OL7652147A;Leading Digital Strategy;
/works/OL20192814W;/authors/OL7652147A;Optimizing Digital Strategy;
/works/OL220736W;/authors/OL2459731A;History and theory of agricultural credit in the United States;
/works/OL12362156W;/authors/OL5431689A;Tout en racontant;
/works/OL24794312W;/authors/OL9351631A;How Far Can You Go With Twenty-Five Cents?;
/works/OL9797666W;/authors/OL3783528A;Knocking About;
/works/OL23448018W;/authors/OL8899504A;Lun wo guo nong cun cheng bao di shou hui zhi du de quan li luo ji;
/works/OL19549626W;/authors/OL3642401A;The Microcomputer Facility and the School Library Media Specialist;
/works/OL9646915W;/authors/OL3642401A;Ideas for School Library Media Centers;
/works/OL31033718W;/authors/OL11339668A;Toca Life World Coloring Book;
/works/OL7415258W;/authors/OL2237270A;Herbaceous and mixed flower borders;
/works/OL6563327W;/authors/OL1759053A;Under the influence of Mae;
/works/OL33854032W;/authors/OL12253689A;The Inner Life;
/works/OL5674956W;/authors/OL1382131A;Geriljakrigføring i Norge;
/works/OL32783083W;/authors/OL7108739A;Hebei Sheng fa zhan di tan jing ji de zhan lüe xuan ze;
/works/OL23450591W;/authors/OL7108739A;Huan Bo Hai xi an cheng shi qun zi yuan huan jing yu jing ji fa zhan yan jiu;
/works/OL22603486W;/authors/OL7108739A;Kuang chan zi yuan you chang zhi du yan jiu;
/works/OL16590738W;/authors/OL7108739A;Zhongguo ke chi xu fa zhan zhan lüe zhuan xing yu chuang xin;
/works/OL13447859W;/authors/OL6329705A;English in the secondary school;
/works/OL20689531W;/authors/OL7853002A;Ruthenium-NHC-katalysierte asymmetrische Arenhydrierung;
/works/OL5167669W;/authors/OL1148329A;The Luttons of Cecil County, Maryland;
/works/OL25347138W;/authors/OL9588624A;Taphonomy of Echinoids;
/works/OL24652040W;/authors/OL4709706A;On the Prehistoric Remains of Kentucky;
/works/OL11245721W;/authors/OL4709706A;The mounds of the Mississippe Valley historically considered;
/works/OL11245722W;/authors/OL4709706A;Missouri, a bone of contention;
/works/OL11245781W;/authors/OL4709706A;Report on the exploration of a mound in Lee County, Virginia;
/works/OL11245725W;/authors/OL4709706A;The mounds of the Mississippe Valley historically considered;
/works/OL11245777W;/authors/OL4709706A;Observations on the crania from the stone graves in Tennessee;
/works/OL11245776W;/authors/OL4709706A;Notes on the crania of New England Indians;
/works/OL4421432W;/authors/OL875451A;Land and water management;
/works/OL4421433W;/authors/OL875451A;Proceedings of the silver jubilee convention, Indian Society of Agricultural Engineers, 29-31 October 1985;
/works/OL4421434W;/authors/OL875451A;Proceedings of the Silver Jubilee Convention, January 5-7, 1989;
/works/OL4421435W;/authors/OL875451A;Proceedings of the XXVI Annual Convention, Indian Society of Agricultural Engineers held at Department of Agricultural Engineering, Haryana Agricultural University, Hisar, February 7-9, 1990;
/works/OL4421436W;/authors/OL875451A;Role of agricultural engineering in dryland agriculture;
/works/OL4421437W;/authors/OL875451A;Souvenir, silver jubilee celebrations and 22nd annual convention, Indian Society of Agricultural Engineers, 29-31 Oct. 1985 held at Central Institute of Agricultural Engineering;
/works/OL32226994W;/authors/OL11687099A;Piąte - nie zabijaj;
/works/OL27799824W;/authors/OL9501906A;Psychological Effects of Catastrophic Disasters;
/works/OL26321283W;/authors/OL9501906A;Group Psychotherapy and Managed Mental Health Care;
/works/OL7012315W;/authors/OL1962447A;Very dry with a twist;
/works/OL15559689W;/authors/OL1962447A;Not dead yet;
/works/OL17004624W;/authors/OL7216820A;Chungyokpyon;
/works/OL25164605W;/authors/OL9497772A;Faces of Talent;
/works/OL15605223W;/authors/OL6878241A;Adriana;
/works/OL23535782W;/authors/OL2160447A;Systems engineering using SDL-92;
/works/OL29024476W;/authors/OL2160447A;Science for Students of Leather Technology : The Commonwealth and International Library;
/works/OL25680885W;/authors/OL2160447A;Systems Engineering Using SDL-92;
/works/OL19135446W;/authors/OL2160447A;Symposium on printing;
/works/OL17130325W;/authors/OL2160447A;Health Coach Collection;
/works/OL7330043W;/authors/OL2160447A;Ancient Skins;
/works/OL7330044W;/authors/OL2160447A;Ancient skins, parchments and leathers;
/works/OL7330045W;/authors/OL2160447A;Banker or Retailer?;
/works/OL7330046W;/authors/OL2160447A;Béantes portes du ciel;
/works/OL7330047W;/authors/OL2160447A;Effective material handling, planning and management;
/works/OL7330048W;/authors/OL2160447A;Implementation and assessment of work-based learning;
/works/OL7330049W;/authors/OL2160447A;La Voie terrestre;
/works/OL7330050W;/authors/OL2160447A;Plant layout;
/works/OL7330051W;/authors/OL2160447A;The role of material flow systems;
/works/OL7330052W;/authors/OL2160447A;Science for students of leather technology;
/works/OL22362532W;/authors/OL7581985A;Onde Esta O Camaleao?;
/works/OL19914344W;/authors/OL7581985A;O Ovo (Em Portuguese do Brasil);
/works/OL17365954W;/authors/OL7293090A;Apuntes genealÃ³gicos de casi todas las familias de que se componÃ­a la ciudad de Maracay, desde fines de siglo 18 hasta fines del siglo 19 ...;
/works/OL29799965W;/authors/OL10024611A;Fasting;
/works/OL28521497W;/authors/OL10024611A;Butler County War;
/works/OL26627804W;/authors/OL10024611A;A+t=f;
/works/OL18097761W;/authors/OL6654993A;Elisabeth Wolff, beb. Bekker, en Agatha Deken: zoo uit hare geschriften als uit andere ...;
/works/OL4491200W;/authors/OL897113A;Great moments in southern California sports;
/works/OL4491201W;/authors/OL897113A;Roman Gabriel, outstanding pro;A biography of the North Carolina State football sensation who became star quarterback of the Los Angeles Rams and later of the Philadelphia Eagles.
/works/OL23485245W;/authors/OL7082102A;Kaishōhō ron;
/works/OL23484833W;/authors/OL7082102A;Kaishahō ron;
/works/OL23483465W;/authors/OL7082102A;Kakujō haichi Shōhō hanreishū;
/works/OL16515637W;/authors/OL7082102A;Tegata hōron;
/works/OL24724751W;/authors/OL9322798A;Γινάτι;
/works/OL14956706W;/authors/OL6050891A;Sauny the Scot: Or, the Taming of the Shrew: a Comedy, as it is Now Acted at ..;
/works/OL24530551W;/authors/OL9185664A;Kleiner Perkins, Venture Capital, and the Chairmanship of Genentech, 1976-1995;
/works/OL24401212W;/authors/OL9185664A;CEO at Genentech, 1990-1995;
/works/OL19816057W;/authors/OL6060631A;Panama Canal;
/works/OL29975190W;/authors/OL10400236A;Angel and the Tales of d . Second Part;
/works/OL27865826W;/authors/OL10400236A;Angel and the Tales of D. Full Version;
/works/OL9469184W;/authors/OL3487947A;Hard Up;
/works/OL21455112W;/authors/OL8209652A;Zulaessigkeit und Grenzen Von Tarifsozialplaenen;
/works/OL6169935W;/authors/OL1585114A;Thema;
/works/OL18124339W;/authors/OL4545999A;La prise de Bône et Bougie, d'apres des documents inédits, 1832-1833;
/works/OL10946704W;/authors/OL4545999A;La prise de Bône et Bougie, d'apr̀es des documents inédits, 1832-1833;
/works/OL10381688W;/authors/OL4302458A;Efficient allocation of research funds;
/works/OL10381689W;/authors/OL4302458A;Recommended practive for measuring simple and discounted payback for investments in buildings and building systems;
/works/OL31557407W;/authors/OL11489952A;LES FILLES SONT GENIALES ! (ET LES GARCONS AUSSI) (C'EST GENIAL DE...) (French Edition);
/works/OL30732542W;/authors/OL11249938A;Super Mario Libro para Colorear;
/works/OL29052280W;/authors/OL7955262A;Managing for Social Justice;
/works/OL25793779W;/authors/OL7955262A;Expansive Leadership;
/works/OL25770469W;/authors/OL7955262A;Mindful Leadership;
/works/OL20829271W;/authors/OL7955262A;Socio-Tech Innovation;
/works/OL16786349W;/authors/OL7164462A;Optimization of a closed Brayton cycle for Navy ship conceptual design;
/works/OL16786376W;/authors/OL7164462A;The United States shipbuilding industry and influences of conglomerates;
/works/OL21493672W;/authors/OL8224406A;Consultation Skills for Mental Health Professionals;
/works/OL918477W;/authors/OL81122A;Badger Bait;
/works/OL918478W;/authors/OL81122A;Cheshire Tales of Mystery and Murder (Mystery & Murder);
/works/OL918479W;/authors/OL81122A;Lottie Dod, Champion of Champions;
/works/OL918480W;/authors/OL81122A;Neston and Parkgate;
/works/OL918481W;/authors/OL81122A;Neston & Parkgate remembered;
/works/OL918482W;/authors/OL81122A;Wirral - an Illustrated Review;
/works/OL32766351W;/authors/OL11900132A;Circulation(s);
/works/OL35275192W;/authors/OL12270897A;Aids to Historical Research,;
/works/OL33903888W;/authors/OL12270897A;The Formation of the British Liberal Party;
/works/OL12547589W;/authors/OL5569042A;Brest-Minsk-Smolensk-Moscow;
/works/OL23685765W;/authors/OL730320A;Stadt im Wandel, Planung im Umbruch;
/works/OL3982648W;/authors/OL730320A;"""Einsicht in die Notwendigkeit""";
/works/OL3982649W;/authors/OL730320A;Ökologische Stadterneuerung;
/works/OL20298706W;/authors/OL7692571A;Special Needs Parenting;
/works/OL5287543W;/authors/OL1198668A;Los pescadores de la Laguna de Términos;
/works/OL9121075W;/authors/OL3209557A;Belleza de manos y pies;
/works/OL9121076W;/authors/OL3209557A;Cuidado y belleza de manos y pies;Illustrated manual for manicure and care of nails.
/works/OL23127464W;/authors/OL8767696A;Kobori Shirō;
/works/OL16587387W;/authors/OL5539703A;Pervigilium Veneris;
/works/OL12508426W;/authors/OL5539703A;The colony's waterworks;
/works/OL12508427W;/authors/OL5539703A;A constitutional history of British Guiana;
/works/OL12508428W;/authors/OL5539703A;Malaya and Borneo;
/works/OL11001026W;/authors/OL4576956A;B.R.A.D.U. Bulletin, no. 4;
/works/OL19383852W;/authors/OL948801A;Illinois government and politics;
/works/OL4624404W;/authors/OL948801A;Judicial retention elections;
/works/OL4624405W;/authors/OL948801A;The new institutions of federalism;
/works/OL32995556W;/authors/OL11971346A;Report of the Executive committee of the Dedham Village Total Abstinence Association, presented July 11, 1844;
/works/OL33919116W;/authors/OL12276134A;Mechanisitic Organic Photochemistry;
/works/OL33643969W;/authors/OL12178624A;A study of the accuracy of various materials used in the making of model dies;
/works/OL33643539W;/authors/OL12178624A;A Clinical study of the periodontal conditions of former orthodontic patients / by Mortimer Messing;
/works/OL18786470W;/authors/OL6794172A;Samuel Taylor Coleridge and the Anglican Church;
/works/OL15571195W;/authors/OL6794172A;Samuel Taylor Coleridge and the Anglican Church;
/works/OL31140720W;/authors/OL11377909A;Colorful Ruled Note Book;
/works/OL31659112W;/authors/OL11491956A;"The wheelhouse loafer;";
/works/OL31563568W;/authors/OL11491956A;Weatherwise and otherwise;
/works/OL29635979W;/authors/OL10955813A;Entlebucher Mountain Dogs - What I Wish I Knew;
/works/OL30097280W;/authors/OL11076814A;D'Tecmen;
/works/OL36198313W;/authors/OL10194411A;Amazon Fire TV Stick  User Guide for Beginners;
/works/OL36189473W;/authors/OL10194411A;Macbook Air User Guide with M1 Chip for Beginners;
/works/OL35849925W;/authors/OL10194411A;Alexa Voice Remote  with TV Controls User Guide for Beginners;
/works/OL34425388W;/authors/OL10194411A;ALL NEW AMAZON ECHO SHOW 10  USER GUIDE;
/works/OL30936173W;/authors/OL10194411A;Apple Ipad Pro 2021  User Guide for Beginners;
/works/OL27239976W;/authors/OL10194411A;Amazon Echo Dot 3rd Generation User Guide for Beginners;
/works/OL27213223W;/authors/OL10194411A;New Imac 2021 User Guide for Beginners;
/works/OL20156016W;/authors/OL7635409A;Modern Kinship;
/works/OL12276487W;/authors/OL5366237A;Den' rozhdeniia;
/works/OL12276488W;/authors/OL5366237A;Skazanie o Niurke;
/works/OL10199823W;/authors/OL4170348A;Alfajuego;
/works/OL10199824W;/authors/OL4170348A;Por el sendero de la izquierda;
/works/OL33301320W;/authors/OL9398748A;Finance--currency;
/works/OL32826392W;/authors/OL9398748A;Speech of Gen. J.R. Hawley;
/works/OL32663288W;/authors/OL9398748A;The financial issues;
/works/OL32270214W;/authors/OL9398748A;Speeches of Hon. Joseph R. Hawley, of Connecticut, in the United States Senate, upon the three per cent. funding bill, the anti-Chinese bills, and upon the bill for the removal of certain disabilities;
/works/OL24935052W;/authors/OL9398748A;The Centennial Celebration and International Exhibition of 1876, their advantages, duties, and honors;
/works/OL34337974W;/authors/OL12429077A;Correspondence Primarily on Pamela and Clarissa (1732-1749);
/works/OL17419428W;/authors/OL842798A;Renegade Soldier;
/works/OL4326016W;/authors/OL842798A;The American Temp And The British Inspector;
/works/OL4326017W;/authors/OL842798A;The American Temp And The British Inspector;
/works/OL4326018W;/authors/OL842798A;Bushfall;
/works/OL4326019W;/authors/OL842798A;Canals (Wolfpacks);
/works/OL4326020W;/authors/OL842798A;Cut across the grain;
/works/OL4326021W;/authors/OL842798A;The English Detective And The Rookie Agent;
/works/OL4326022W;/authors/OL842798A;The English Detective And The Rookie Agent;
/works/OL4326023W;/authors/OL842798A;Got a hold on you;
/works/OL4326024W;/authors/OL842798A;Love on the Ropes;
/works/OL4326025W;/authors/OL842798A;Loving The Enemy;Andrea Franks couldn't deny anyone in need--nor could she deny her instant, intense attraction to the stranger. Who was this man? And why did he bring trouble to her isolated world?Former Special Ops soldier Kyle McKendrick had nowhere to turn and was out of options. His buddy was already dead. Now Kyle had to protect his widow, Andrea--who had vowed to kill him on sight. He had to convince her a much larger mission was unraveling before she took matters into her own hands. Evenly matched, could he outmaneuver this woman long enough for all their wounds to heal?
/works/OL4326026W;/authors/OL842798A;Loving The Enemy;
/works/OL4326027W;/authors/OL842798A;Miss Fairmont And The Gentleman Investigator;
/works/OL4326028W;/authors/OL842798A;Miss Fairmont And The Gentleman Investigator;
/works/OL4326029W;/authors/OL842798A;Planned & unplanned;
/works/OL4326030W;/authors/OL842798A;Planting the Olives & Other Essential Acts;
/works/OL4326031W;/authors/OL842798A;Practice makes Mr. Perfect;
/works/OL4326032W;/authors/OL842798A;Ring around my heart;
/works/OL4326033W;/authors/OL842798A;Saving Destiny;
/works/OL4326034W;/authors/OL842798A;Signposts;
/works/OL4326035W;/authors/OL842798A;Silent Memories;Walk down the aisle with Sarah Whitehouse on his arm? Shoot, Dean Parrish had dreamed of that for as long as he could remember. But sexy Sarah wasn' t the bride, he wasn' t the groom– and they weren' t even speaking!    Sarah had always known Dean would come back to sleepy Sweetbranch one day. But she' d expected him to be the rogue who had broken her heart– not the charmer who' d stolen it in the first place. With their siblings' wedding looming, the last thing she needed was to rekindle a romance with the best man– and risk him discovering her shocking secret....
/works/OL4326036W;/authors/OL842798A;Silent Memories;
/works/OL4326037W;/authors/OL842798A;Soldier Surrender;
/works/OL4326038W;/authors/OL842798A;Soldier Surrender;Special ops had prepared him for every danger... except a confrontation with a pregnant womanGray Turner lived by his instincts. But they went on the fritz the moment his old high school crush walked through his door.Her son had been kidnapped and Katie had nowhere else to turn. Gray was her only hope of finding her boy before he was taken across the northern border.  And she'd do anything to secure Gray's cooperation....With Gray the mission always came first. But the Special Ops manual never covered difficult pregnant women or how to get them out of your head. Somehow he'd have to ignore his long-smoldering attraction to Katie before he relinquished all control....
/works/OL28241085W;/authors/OL3364622A;Malta;
/works/OL33281800W;/authors/OL12054503A;Sofiĭskata t͡sŭrkva Sv. Sofii͡a;
/works/OL35621373W;/authors/OL321974A;Fictions d'architectures;
/works/OL23412186W;/authors/OL321974A;N° d'écrou 1926;
/works/OL2366043W;/authors/OL321974A;Des cinémas;
/works/OL16463740W;/authors/OL321974A;Jean-Christophe Garcia;
/works/OL8961053W;/authors/OL3107662A;Comparing Spatial Features of Urban Housing Markets;
/works/OL8961054W;/authors/OL3107662A;Urban Housing Patterns in a Tide of Change;
/works/OL31879098W;/authors/OL11582483A;Batman Annual 2014;
/works/OL34877413W;/authors/OL12598440A;Afscheid van Amalia;
/works/OL34397624W;/authors/OL12446466A;Stumpwork;
/works/OL33208579W;/authors/OL1712346A;Lesser destinies;
/works/OL6455711W;/authors/OL1712346A;The avenger;
/works/OL6455712W;/authors/OL1712346A;God's remnants;
/works/OL6455713W;/authors/OL1712346A;A handful of exotics;
/works/OL6455714W;/authors/OL1712346A;The lost kingdom;
/works/OL6455715W;/authors/OL1712346A;The second flowering;
/works/OL6455716W;/authors/OL1712346A;Songs of the covenant;
/works/OL6455717W;/authors/OL1712346A;Sons of the convenant;
/works/OL6455718W;/authors/OL1712346A;The ferry of fate;
/works/OL18271905W;/authors/OL3025575A;Keep your hand on the plow;
/works/OL8834761W;/authors/OL3025575A;Culture of recovery, culture of denial;
/works/OL8834762W;/authors/OL3025575A;Final report on the survey of attitudes towards proselytism of ethnic minorities;
/works/OL8834763W;/authors/OL3025575A;Proselytism and evangelization;
/works/OL10428794W;/authors/OL4327300A;Education as a social factor;
/works/OL10428795W;/authors/OL4327300A;The education of good men;
/works/OL10428796W;/authors/OL4327300A;Modern trends in education;
/works/OL10428797W;/authors/OL4327300A;Total education;
/works/OL21309251W;/authors/OL8163534A;Spectatorship;
/works/OL31393345W;/authors/OL8918738A;Soziale Ungleichheit und Sucht;
/works/OL23927658W;/authors/OL8918738A;Geschichtliche und aktuelle Entwicklung der Gesundheitszentren in Deutschland in ihrer Rolle als Beratungsinstitutionen, Selbsthilfekontaktstellen und Akteure kommunaler Gesundheitsförderung;
/works/OL23586059W;/authors/OL8918738A;Zur Dialektik des Seelischen;
/works/OL22480939W;/authors/OL1781831A;British industry and European law;
/works/OL18337248W;/authors/OL1781831A;Company law in Europe;
/works/OL18230720W;/authors/OL1781831A;Company law in Europe;
/works/OL6625518W;/authors/OL1781831A;Le droit Anglais des sociétés et son adaptation au droit des communautés Européennes;
/works/OL6625519W;/authors/OL1781831A;Taxation of branches and subsidiaries in western Europe, Canada, and the USA;
/works/OL30814653W;/authors/OL9194843A;When I Was Czar - Large Print;
/works/OL29205359W;/authors/OL9194843A;Queen's Advocate;
/works/OL28905279W;/authors/OL9194843A;In the Name of a Woman : A Romance;
/works/OL27861291W;/authors/OL9194843A;By Right of Sword;
/works/OL27861290W;/authors/OL9194843A;Imperial Marriage;
/works/OL27861289W;/authors/OL9194843A;Dash for a Throne;
/works/OL24737795W;/authors/OL9194843A;By wit of woman;
/works/OL24703094W;/authors/OL9194843A;Sarita, the Carlist;
/works/OL24421996W;/authors/OL9194843A;In the name of the people;
/works/OL29663416W;/authors/OL10965056A;Not yet Dead;
/works/OL28406332W;/authors/OL5829801A;Writing the Perfect Christmas TV Movie;
/works/OL12893907W;/authors/OL5829801A;Grind Show;Fred Olen Ray grew up in the circus town of Sarasota, Florida. His classmates were often circus children and one of his Junior High School teachers was a member of the famous Wallenda family.    He has successfully pursued a career as a motion picture Producer-Director in Hollywood with such well-known movies as ARMED RESPONSE and INNER SANCTUM to his credit. He is the author of THE NEW POVERTY ROW (McFarland & Co.) and was once a magician, specializing in spectacular, hair-raising escapes. His love for the carnival and its Side Shows led him to create his own traveling exhibit. In doing so he quickly discovered the strange, and often bizarre, world that lurks behind the scenes of the Grind Shows.
/works/OL31346513W;/authors/OL3344495A;A Short Introduction to the Philosophy of Santaraksita;
/works/OL20946767W;/authors/OL3344495A;Ethics for modern life;
/works/OL12582778W;/authors/OL5595741A;Beirut 2002;
/works/OL23989900W;/authors/OL3887321A;Jesus teaches me;
/works/OL13222065W;/authors/OL6129488A;Module sciences humaines;
/works/OL8962200W;/authors/OL3108524A;Living and Dying;
/works/OL33511364W;/authors/OL12141566A;Jiayuguan shi wen wu zhi;
/works/OL5570512W;/authors/OL1335758A;Zao;
/works/OL6569758W;/authors/OL1761560A;"Der ""Philotheus"" des Laurentius von Schnüffis (1633-1702)";
/works/OL12656851W;/authors/OL5648933A;Orooj;
/works/OL7739555W;/authors/OL7025413A;Report of the Special committee, appointed in compliance with a joint resolution of the Legislature;
/works/OL14909467W;/authors/OL20934A;Year's Best Fantasy 6;
/works/OL14914263W;/authors/OL20934A;The New Hugo Winners, Volume I;Souls - novella by Joanna Russ  Fire Watch - novelette by Connie Willis  Melancholy Elephants - short story by Spider Robinson  Cascade Point - novella by Timothy Zahn  Blood Music - novelette by Greg Bear  Speech Sounds - short story by Octavia E. Butler  Press Enter ▮ - novella by John Varley  Bloodchild - novelette by Octavia E. Butler  The Crystal Spheres - short story by David Brin
/works/OL1973728W;/authors/OL20934A;Isaac Asimov's Robots;
/works/OL16688802W;/authors/OL20934A;Foundation's Friends;Strip-Runner - novelette by Pamela Sargent  The Asenion Solution - short story by Robert Silverberg  Murder in the Urth Degree - short story by Edward Wellen  Trantor Falls - short story by Harry Turtledove  Dilemma - short story by Connie Willis  Maureen Birnbaum After Dark - short story by George Alec Effinger  Balance - short story by Mike Resnick  The Present Eternal - short story by Barry N. Malzberg  PAPPI - short story by Sheila Finch  The Reunion at the Mile-High - short story by Frederik Pohl  Plato's Cave - novelette by Poul Anderson  Foundation's Conscience - short story by George Zebrowski  Carhunters of the Concrete Prairie - novella by Robert Sheckley  The Overheard Conversation - short story by Edward D. Hoch  Blot - novelette by Hal Clement  The Fourth Law of Robotics - short story by Harry Harrison  The Originist - novella by Orson Scott Card    Also contains prefaces by Ray Bradbury and Ben Bova and afterwords by Janet Asimov and Isaac Asimov
/works/OL24227619W;/authors/OL20934A;War of the Worlds;
/works/OL14858390W;/authors/OL20934A;The New Hugo Winners, Volume III;Kirinyaga - novelette by Mike Resnick  Schrödinger's Kitten - novelette by George Alec Effinger  The Last of the Winnebagos - novella by Connie Willis  Boobs - short story by Suzy McKee Charnas  Enter a Soldier. Later: Enter Another - novelette by Robert Silverberg  The Mountains of Mourning - novella by Lois McMaster Bujold  Bears Discover Fire - short story by Terry Bisson  The Manamouki - novelette by Mike Resnick  The Hemingway Hoax - novella by Joe Haldeman
/works/OL14959632W;/authors/OL20934A;Isaac Asimov's Wonders of the World;Lirios: A Tale of the Quintana Roo - novelette by James Tiptree, Jr.  Exposures - short story by Gregory Benford  For the Birds - short story by Isaac Asimov  The Woman the Unicorn Loved - novelette by Gene Wolfe  Death in Vesunna - novelette by Elaine O'Byrne and Harry Turtledove [as by Eric G. Iverson and Elaine O'Byrne]  I Dream of a Fish, I Dream of a Bird - short story by Elizabeth A. Lynn  Fire Watch - novelette by Connie Willis  Full Fathom Five My Father Lies - novelette by Rand B. Lee  The Moon & the Moth - poem by Peter Payack  Trial Sample - short story by Ted Reynolds  Elementary Decision - poem by Don Anderson  The Storm King - novelette by Joan D. Vinge  The Regulars - short story by Robert Silverberg  Memo - short story by Frank Ward  Enemy Mine - novella by Barry B. Longyear
/works/OL20125591W;/authors/OL20934A;Futurs pas possible;Dilemme (Dilemma) - Connie Willis  Jouvence (Looking for the Fountain) - Robert Silverberg  Le Cyborg sur la montagne (King of the Cyber Rifles) - George Alec Effinger  Le jour où les ours ont découvert le feu (Bears Discover Fire) - Terry Bisson  Les cours de Xanadu (The Courts of Xanadu) - Charles Sheffield  Loterie macabre (Lottery Night) - S. P. Somtow  Tel un serpent qui mue (The Earth Doth Like a Snake Renew) - James Tiptree Jr.
/works/OL27041422W;/authors/OL20934A;The Future Is Female 2! 20 Classic Science Fiction Stories by Women Writers of the 1970s;
/works/OL14958765W;/authors/OL20934A;Alien Sex;From Bernie Goutley's review:    1.)	Her Furry Face by Leigh Kennedy  A primate handler who is in a waning marriage falls for one of his super-intelligent orangutan students.    2.)	War Bride by Rick Wilbur  The world is going to end tomorrow unless you’ve been taken as a pet by one of the aliens.    3.)	How’s the Night Life on Cissalda by Harlan Ellison  A man sent to investigate an alien race becomes inextricably sexually entangled with one of the aliens. Eventually, he’s forcibly separated from the alien—of a race that are apparently thin-skinned—and lives to see the descent of mankind.    4.)	The Jamesburg Incubus by Scott Baker  A teacher in a Catholic school finds that he can make out-of-body nocturnal visits to some of his more attractive female students.    5.)	Man of Steel, Woman of Kleenex by Larry Niven  This reads more like an essay than a short story. The work delves into the physics of why sex with Superman would be fatal for Lois Lane.     6.)	The First Time by K.W. Jeter  This is a variation on the old coming of age story in which a young man is taken to a brothel for his first sexual encounter. It’s just that this encounter is of the 3rd kind.     7.)	The Jungle Rot Kid on the Nod by Philip José Farmer  The premise behind the story is what if William S. Burroughs (author of Naked Lunch) had written the Tarzan stories instead of Edgar Rice Burroughs. In essence, it’s a risqué take on Tarzan.    8.)	Husbands by Lisa Tuttle   After the extinction of husbands, a woman develops a new species to serve the companion role.    9.)	When the Fathers Go by Bruce McAllister  A husband confesses to his wife that while she was in stasis waiting for him to come back from interplanetary travel, he sired a child with an alien. Furthermore, the child is coming to live with them. But wait there’s more…    10.)	Dancing Chickens by Edward Bryant  This story reads more like an overly elaborate joke than a short story. It begins with the question, “What do aliens want?” and ends with a pun punch line. That being said, the lead is an unappealing but intriguing character.    11.)	Roadside Rescue by Pat Cadigan  A stranded motorist is made an indecent proposal by a chauffeur on behalf of his alien employer.    12.)	Omnisexual by Geoff Ryman  This is about an intergalactic brothel, but it’s the story in the collection that reads most like literary fiction—meant in both the best and worst possible ways.    13.)	All My Darling Daughters by Connie Willis   While there are several really good works in this anthology, I’d have to rank this as my favorite—if only by a narrow victory. A sassy, sexually-liberated co-ed has her sex life torn asunder when all the young men come back from break with little, furry creatures in their possession and no interest in the female student body. Besides a neat concept for a story (though it may be implying that men are overwhelmingly rapey), the author does a great job of character development making the lead character both interesting and likable, while juxtaposing her with her apparently goodie two-shoes roommate.     14.)	Arousal by Richard Christian Matheson  A woman who cheats on her husband with a stranger is cursed with permanent post-coital euphoria that swamps all interest in her family and life in general.    15.)	Scales by Lewis Shiner  A woman’s husband is having an affair with what she thinks is a student assistant, but who turns out to be a soul-sucking seductress from the netherworld.    16.)	Saving the World at the New Moon Hotel by Roberta Lannes  A woman waiting for her spouse to meet her at a bar to apologize for his infidelities decides to get a little herself. The man she hooks up with turns out not to be a man at all.    17.)	And I Awoke and Found Me Here on the Cold Hill’s Side James Tiptree, Jr.   An experienced man offers advice to a newbie to get away before he ends up seduced by the aliens. This story talks about sex, but is about something much broader.    18.)	Picture Planes Michaela Roessner  This one is a poem about alien sex, rather than a story. It stands alone as the only non-prose entry.    19.)	Love and Sex Among the Invertebrates Pat Murphy  In a post-apocalyptic world, a dying scientist--who no longer believes in science--creates robots capable of engaging in the act. The creatures she makes are based on a range of real animals which are written about interspersed with the story-line.
/works/OL20630824W;/authors/OL20934A;Tales from Isaac Asimov's Science Fiction Magazine;
/works/OL20920574W;/authors/OL20934A;The Best Science Fiction of the Nineties;
